product_id,product_name,brand,category,corpus_scope,vintage_label,version_id,evidence_id,evidence_kind,source_domain,source_url,source_title,source_owner,panel_acquisition_state,ocr_priority,ocr_gap_category,ocr_access_state,ocr_recommended_action,registry_priority,promotion_blocker,ground_truth_fields_missing,image_reference,ingredient_panel_visible,nutrition_panel_visible,net_weight_visible,capture_strategy,crop_target,ocr_expected_surface,private_image_map_keys,rights_review_status,allowed_public_output,candidate_only,manual_verified
hellmanns_mayonnaise_real,Hellmann's Real Mayonnaise,,condiments,full_corpus_shell,Current SKU anchor,current_2020s,hellmanns_mayonnaise_real__current_2020s__608__4,panel_source_candidate,webstaurantstore.com,https://www.webstaurantstore.com/documents/nutrition/10048001265544-68941199_pds_hellmann_s_real_mayonnaise_30_lbs_pail_062322.pdf,Hellmann's Real Mayonnaise 30 lb pail product data sheet PDF,webstaurantstore.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,hellmanns_mayonnaise_real__current_2020s__608__4;hellmanns_mayonnaise_real:hellmanns_mayonnaise_real__current_2020s__608__4;https://www.webstaurantstore.com/documents/nutrition/10048001265544-68941199_pds_hellmann_s_real_mayonnaise_30_lbs_pail_062322.pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
hersheys_milk_chocolate_bar,Hershey's Milk Chocolate Bar,,candy,full_corpus_shell,Current SKU anchor,current_2020s,hersheys_milk_chocolate_bar__current_2020s__25__1,panel_source_candidate,smartlabel.hersheys.com,https://smartlabel.hersheys.com/034000290055-0051-en-US/index.html,"HERSHEY'S Milk Chocolate 6 full size bars 9.3 oz SmartLabel, updated 2024",smartlabel.hersheys.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,hersheys_milk_chocolate_bar__current_2020s__25__1;hersheys_milk_chocolate_bar:hersheys_milk_chocolate_bar__current_2020s__25__1;https://smartlabel.hersheys.com/034000290055-0051-en-US/index.html,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
hidden_valley_ranch_original,Hidden Valley Original Ranch,,condiments,full_corpus_shell,Current SKU anchor,current_2020s,hidden_valley_ranch_original__current_2020s__95__3,panel_source_candidate,hiddenvalley.com,https://www.hiddenvalley.com/products/bottled-dressings/original-ranch/original-ranch/,Hidden Valley Original Ranch Condiment & Salad Dressing - Hidden Valley,hiddenvalley.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,hidden_valley_ranch_original__current_2020s__95__3;hidden_valley_ranch_original:hidden_valley_ranch_original__current_2020s__95__3;https://www.hiddenvalley.com/products/bottled-dressings/original-ranch/original-ranch/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
honey_nut_cheerios,Honey Nut Cheerios,,cereal,full_corpus_shell,Current SKU anchor,current_2020s,honey_nut_cheerios__current_2020s__32__2,panel_source_candidate,evfoodservices.com,https://www.evfoodservices.com/info/Breakfast-Entrees/Honey_Nu_Cheerios_1oz_Nutrition.pdf,General Mills Honey Nut Cheerios 1 oz Nutrition PDF,evfoodservices.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Crop the ingredient and nutrition panel together; include serving size, net weight, and manufacturer/distributor text if visible.",ingredient_or_nutrition_panel,honey_nut_cheerios__current_2020s__32__2;honey_nut_cheerios:honey_nut_cheerios__current_2020s__32__2;https://www.evfoodservices.com/info/Breakfast-Entrees/Honey_Nu_Cheerios_1oz_Nutrition.pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
hormel_chili_no_beans,Hormel Chili No Beans,,prepared foods,full_corpus_shell,Current SKU anchor,current_2020s,hormel_chili_no_beans__current_2020s__894__3,panel_source_candidate,nutrition.hormelfoods.com,https://nutrition.hormelfoods.com/product-info/00037600165884,Hormel SmartLabel HORMEL Chili No Beans,nutrition.hormelfoods.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,hormel_chili_no_beans__current_2020s__894__3;hormel_chili_no_beans:hormel_chili_no_beans__current_2020s__894__3;https://nutrition.hormelfoods.com/product-info/00037600165884,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
hostess_cupcakes,Hostess CupCakes,,snack cakes,full_corpus_shell,Current SKU anchor,current_2020s,hostess_cupcakes__current_2020s__74__4,panel_source_candidate,walmart.com,https://www.walmart.com/ip/35772686,"Hostess Chocolate CupCakes, 3.17 oz Sleeve - Walmart",walmart.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,hostess_cupcakes__current_2020s__74__4;hostess_cupcakes:hostess_cupcakes__current_2020s__74__4;https://www.walmart.com/ip/35772686,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
twinkies,Hostess Twinkies,,snack cakes,full_corpus_shell,Current SKU anchor,current_2020s,twinkies__current_2020s__16__2,panel_source_candidate,kroger.com,https://www.kroger.com/p/hostess-twinkies-single-serve-chocolate-cakes/0088810901090,"Hostess Twinkies Single-Serve Chocolate Cakes, 2 ct / 2.7 oz - Kroger",kroger.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,twinkies__current_2020s__16__2;twinkies:twinkies__current_2020s__16__2;https://www.kroger.com/p/hostess-twinkies-single-serve-chocolate-cakes/0088810901090,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
hot_pockets_pepperoni_pizza,Hot Pockets Pepperoni Pizza,,frozen foods,full_corpus_shell,Current SKU anchor,current_2020s,hot_pockets_pepperoni_pizza__current_2020s__83__2,panel_source_candidate,walmart.com,https://www.walmart.com/ip/14122459,"Hot Pockets Pepperoni Pizza Snacks, 54 oz 12 Pack - Walmart",walmart.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,hot_pockets_pepperoni_pizza__current_2020s__83__2;hot_pockets_pepperoni_pizza:hot_pockets_pepperoni_pizza__current_2020s__83__2;https://www.walmart.com/ip/14122459,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
jello_strawberry_gelatin,Jell-O Strawberry Gelatin,,desserts,full_corpus_shell,Current SKU anchor,current_2020s,jello_strawberry_gelatin__current_2020s__53__3,panel_source_candidate,kroger.com,https://www.kroger.com/p/jello-strawberry-gelatin-dessert-mix-family-size-box/0004300020051,"Jell-O Strawberry Gelatin Dessert Mix, Family Size, 6 oz - Kroger",kroger.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,jello_strawberry_gelatin__current_2020s__53__3;jello_strawberry_gelatin:jello_strawberry_gelatin__current_2020s__53__3;https://www.kroger.com/p/jello-strawberry-gelatin-dessert-mix-family-size-box/0004300020051,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
jif_creamy_peanut_butter,Jif Creamy Peanut Butter,,spreads,full_corpus_shell,Current SKU anchor,current_2020s,jif_creamy_peanut_butter__current_2020s__60__3,panel_source_candidate,jif.com,https://www.jif.com/products/creamy/creamy-peanut-butter,Jif Creamy Peanut Butter - Jif,jif.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,jif_creamy_peanut_butter__current_2020s__60__3;jif_creamy_peanut_butter:jif_creamy_peanut_butter__current_2020s__60__3;https://www.jif.com/products/creamy/creamy-peanut-butter,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
corn_flakes,Kellogg's Corn Flakes,,cereal,full_corpus_shell,Current SKU anchor,current_2020s,corn_flakes__current_2020s__39__3,panel_source_candidate,smartlabel.kelloggs.com,https://smartlabel.kelloggs.com/Product/Index/038000001305,Kellogg's Corn Flakes Original - SmartLabel,smartlabel.kelloggs.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,corn_flakes__current_2020s__39__3;corn_flakes:corn_flakes__current_2020s__39__3;https://smartlabel.kelloggs.com/Product/Index/038000001305,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
froot_loops,Kellogg's Froot Loops,,cereal,full_corpus_shell,Current SKU anchor,current_2020s,froot_loops__current_2020s__40__2,panel_source_candidate,smartlabel.kelloggs.com,https://smartlabel.kelloggs.com/Product/Index/038000198645,Kellogg's Froot Loops Original - SmartLabel,smartlabel.kelloggs.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,froot_loops__current_2020s__40__2;froot_loops:froot_loops__current_2020s__40__2;https://smartlabel.kelloggs.com/Product/Index/038000198645,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
frosted_flakes,Kellogg's Frosted Flakes,,cereal,full_corpus_shell,Current SKU anchor,current_2020s,frosted_flakes__current_2020s__41__2,panel_source_candidate,smartlabel.kelloggs.com,https://smartlabel.kelloggs.com/Product/Index/038000001299,Kellogg's Frosted Flakes Original - SmartLabel,smartlabel.kelloggs.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,frosted_flakes__current_2020s__41__2;frosted_flakes:frosted_flakes__current_2020s__41__2;https://smartlabel.kelloggs.com/Product/Index/038000001299,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
raisin_bran_kelloggs,Kellogg's Raisin Bran,,cereal,full_corpus_shell,Current SKU anchor,current_2020s,raisin_bran_kelloggs__current_2020s__111__3,panel_source_candidate,smartlabel.wkkellogg.com,https://smartlabel.wkkellogg.com/Product/Index?gtin=00038000270840,Kellogg's Raisin Bran Original Cereal - SmartLabel,smartlabel.wkkellogg.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,raisin_bran_kelloggs__current_2020s__111__3;raisin_bran_kelloggs:raisin_bran_kelloggs__current_2020s__111__3;https://smartlabel.wkkellogg.com/Product/Index?gtin=00038000270840,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
rice_krispies,Kellogg's Rice Krispies,,cereal,full_corpus_shell,Current SKU anchor,current_2020s,rice_krispies__current_2020s__55__3,panel_source_candidate,smartlabel.wkkellogg.com,https://smartlabel.wkkellogg.com/Product/Index?gtin=00038000005657,Kellogg's Rice Krispies Cereal - SmartLabel,smartlabel.wkkellogg.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,rice_krispies__current_2020s__55__3;rice_krispies:rice_krispies__current_2020s__55__3;https://smartlabel.wkkellogg.com/Product/Index?gtin=00038000005657,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
kfc_famous_bowl,KFC Famous Bowl,,fast food,full_corpus_shell,Current SKU anchor,current_2020s,kfc_famous_bowl__current_2020s__581__1,panel_source_candidate,locations.kfc.com,https://locations.kfc.com/vt/rutland/153-s-main-st/delivery,KFC location delivery page with Famous Bowl product description,locations.kfc.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,kfc_famous_bowl__current_2020s__581__1;kfc_famous_bowl:kfc_famous_bowl__current_2020s__581__1;https://locations.kfc.com/vt/rutland/153-s-main-st/delivery,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
kit_kat_bar,Kit Kat Bar,,candy,full_corpus_shell,Current SKU anchor,current_2020s,kit_kat_bar__current_2020s__61__1,panel_source_candidate,smartlabel.hersheys.com,https://smartlabel.hersheys.com/034000002467-0011-en-US/index.html,Kit Kat Crisp Wafer Bar in Milk Chocolate - SmartLabel,smartlabel.hersheys.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,kit_kat_bar__current_2020s__61__1;kit_kat_bar:kit_kat_bar__current_2020s__61__1;https://smartlabel.hersheys.com/034000002467-0011-en-US/index.html,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
kool_aid_cherry,Kool-Aid Cherry Drink Mix,,beverages,full_corpus_shell,Current SKU anchor,current_2020s,kool_aid_cherry__current_2020s__265__1,panel_source_candidate,walmart.com,https://www.walmart.com/ip/10292772,Kool-Aid Cherry Powdered Drink Mix 19 oz Canister - Walmart,walmart.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,kool_aid_cherry__current_2020s__265__1;kool_aid_cherry:kool_aid_cherry__current_2020s__265__1;https://www.walmart.com/ip/10292772,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
kraft_singles_american,Kraft Singles American Cheese,,dairy,full_corpus_shell,Current SKU anchor,current_2020s,kraft_singles_american__current_2020s__78__4,panel_source_candidate,kraftheinz.com,https://www.kraftheinz.com/kraft-singles/products/00021000604739-singles-american-pasteurized-prepared-cheese-product-slices/,Kraft Singles American Slices - Kraft Heinz,kraftheinz.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,kraft_singles_american__current_2020s__78__4;kraft_singles_american:kraft_singles_american__current_2020s__78__4;https://www.kraftheinz.com/kraft-singles/products/00021000604739-singles-american-pasteurized-prepared-cheese-product-slices/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
lays_classic,Lay's Classic Potato Chips,,chips,full_corpus_shell,Current SKU anchor,current_2020s,lays_classic__current_2020s__28__2,panel_source_candidate,smartlabel.pepsico.info,https://smartlabel.pepsico.info/028400017145-0003-en-US/index.html,Lay's Classic Potato Chips - SmartLabel,smartlabel.pepsico.info,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,lays_classic__current_2020s__28__2;lays_classic:lays_classic__current_2020s__28__2;https://smartlabel.pepsico.info/028400017145-0003-en-US/index.html,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
lean_cuisine_salisbury_steak,Lean Cuisine Salisbury Steak,,frozen foods,full_corpus_shell,Current SKU anchor,current_2020s,lean_cuisine_salisbury_steak__current_2020s__771__5,panel_source_candidate,goodnes.com,https://www.goodnes.com/lean-cuisine/products/salisbury-steak-macaroni-cheese-meal/,Lean Cuisine Salisbury Steak with Macaroni and Cheese official product page,goodnes.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,lean_cuisine_salisbury_steak__current_2020s__771__5;lean_cuisine_salisbury_steak:lean_cuisine_salisbury_steak__current_2020s__771__5;https://www.goodnes.com/lean-cuisine/products/salisbury-steak-macaroni-cheese-meal/,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
life_cereal_original,Life Cereal Original,,cereal,full_corpus_shell,Current SKU anchor,current_2020s,life_cereal_original__current_2020s__121__2,panel_source_candidate,smartlabel.pepsico.info,https://smartlabel.pepsico.info/030000063545-0021-en-US/index.html,Quaker Life Original Multigrain Cereal - SmartLabel,smartlabel.pepsico.info,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Capture the ingredient, allergen, nutrition, or disclosure document block for this product/vintage slot.",document_text,life_cereal_original__current_2020s__121__2;life_cereal_original:life_cereal_original__current_2020s__121__2;https://smartlabel.pepsico.info/030000063545-0021-en-US/index.html,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
little_debbie_oatmeal_creme_pies,Little Debbie Oatmeal Creme Pies,,snack cakes,full_corpus_shell,Current SKU anchor,current_2020s,little_debbie_oatmeal_creme_pies__current_2020s__831__5,panel_source_candidate,mckeefoodservice.com,https://mckeefoodservice.com/storage/app/media/Products/2026-spec-sheets/ld-dd-oatmeal-creme-pies-detail-sheet-1.pdf,Little Debbie Oatmeal Creme Pies Detail Sheet - McKee Foodservice,mckeefoodservice.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,little_debbie_oatmeal_creme_pies__current_2020s__831__5;little_debbie_oatmeal_creme_pies:little_debbie_oatmeal_creme_pies__current_2020s__831__5;https://mckeefoodservice.com/storage/app/media/Products/2026-spec-sheets/ld-dd-oatmeal-creme-pies-detail-sheet-1.pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
little_debbie_swiss_rolls,Little Debbie Swiss Rolls,,snack cakes,full_corpus_shell,Current SKU anchor,current_2020s,little_debbie_swiss_rolls__current_2020s__107__1,panel_source_candidate,walmart.com,https://www.walmart.com/ip/10295209,"Little Debbie Swiss Rolls, 13.31 oz, 12 count - Walmart",walmart.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,little_debbie_swiss_rolls__current_2020s__107__1;little_debbie_swiss_rolls:little_debbie_swiss_rolls__current_2020s__107__1;https://www.walmart.com/ip/10295209,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
lucky_charms,Lucky Charms,,cereal,full_corpus_shell,Current SKU anchor,current_2020s,lucky_charms__current_2020s__42__1,panel_source_candidate,luckycharms.com,https://www.luckycharms.com/products/lucky-charms-original-cereal,Lucky Charms Original Cereal - Lucky Charms,luckycharms.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,lucky_charms__current_2020s__42__1;lucky_charms:lucky_charms__current_2020s__42__1;https://www.luckycharms.com/products/lucky-charms-original-cereal,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
mms_milk_chocolate,M&M's Milk Chocolate Candies,,candy,full_corpus_shell,Current SKU anchor,current_2020s,mms_milk_chocolate__current_2020s__1082__1,panel_source_candidate,walmart.com,https://www.walmart.com/ip/15430114556,"M&M'S Milk Chocolate Candy Family Size, 18 oz Bag - Walmart",walmart.com,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,panel_crop,Crop the ingredient statement panel with enough surrounding package context to preserve SKU/date cues.,ingredient_panel,mms_milk_chocolate__current_2020s__1082__1;mms_milk_chocolate:mms_milk_chocolate__current_2020s__1082__1;https://www.walmart.com/ip/15430114556,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
mcdonalds_world_famous_fries,McDonald's World Famous Fries,,fast food,full_corpus_shell,Earliest label hunt,earliest_verified_label,mcdonalds_world_famous_fries__earliest_verified_label__650__3,panel_source_candidate,grist.org,https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,McDonald's USA Nutrition Facts for Popular Menu Items PDF mirror - fries rows,grist.org,panel_source_candidate,low,panel_capture_needed,source_page_capture_needed,"Capture a private crop of the ingredient/nutrition/document panel, run native OCR, and batch-review the candidate text.",49,Candidate-only: no ingredient or formulation claim may be promoted without corrected transcription and manual verification.,private_panel_crop_path; ocr_lines; corrected_text; reviewer; manual_verified,,candidate,,,document_text_extract,"Crop the ingredient and nutrition panel together; include serving size, net weight, and manufacturer/distributor text if visible.",ingredient_or_nutrition_panel,mcdonalds_world_famous_fries__earliest_verified_label__650__3;mcdonalds_world_famous_fries:mcdonalds_world_famous_fries__earliest_verified_label__650__3;https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,source_receipt_or_gap_only,"source receipt, hashes, OCR status, candidate text only after review; no private paths and no unverified claims",1,0
