run_id,evidence_id,product_id,product_name,vintage_label,source_domain,source_type,proof_lane,proof_lane_rank,ocr_gap_category,ocr_priority,capture_status,processed_status,original_sha256,processed_sha256,cleanup_actions,ready_for_ocr,candidate_only
panel-capture-v1,cheerios_original_evidence_1,cheerios_original,Cheerios Original,Earliest bounded chapter,flickr.com,panel_source_candidate,,,panel_capture_needed,high,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,sprite_original__current_2020s__80__2,sprite_original,Sprite Original,Current SKU anchor,coca-cola.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,starbucks_pumpkin_spice_latte__current_2020s__966__1,starbucks_pumpkin_spice_latte,Starbucks Pumpkin Spice Latte,Current SKU anchor,starbucks.co.uk,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,starbucks_pumpkin_spice_latte__earliest_verified_label__768__1,starbucks_pumpkin_spice_latte,Starbucks Pumpkin Spice Latte,Earliest label hunt,stories.starbucks.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,starburst_original__current_2020s__689__4,starburst_original,Starburst Original,Current SKU anchor,healthscienceinsights.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,stouffers_lasagna_meat_sauce__current_2020s__453__4,stouffers_lasagna_meat_sauce,Stouffer's Lasagna with Meat & Sauce,Current SKU anchor,nestleprofessional.us,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,subway_italian_bmt__current_2020s__570__1,subway_italian_bmt,Subway Italian B.M.T.,Current SKU anchor,subway.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,subway_tuna_sub__current_2020s__587__1,subway_tuna_sub,Subway Tuna Sub,Current SKU anchor,subway.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,subway_tuna_sub__earliest_verified_label__803__1,subway_tuna_sub,Subway Tuna Sub,Earliest label hunt,cpb-us-e1.wpmucdn.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,sunchips_harvest_cheddar__current_2020s__127__5,sunchips_harvest_cheddar,SunChips Harvest Cheddar,Current SKU anchor,smartlabel.pepsico.info,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,taco_bell_bean_burrito__current_2020s__709__1,taco_bell_bean_burrito,Taco Bell Bean Burrito,Current SKU anchor,tacobell.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,taco_bell_crunchy_taco__current_2020s__1060__2,taco_bell_crunchy_taco,Taco Bell Crunchy Taco,Current SKU anchor,tacobell.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,tang_orange__current_2020s__125__4,tang_orange,Tang Orange Drink Mix,Current SKU anchor,directionsforme.org,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,teddy_grahams_honey__current_2020s__841__4,teddy_grahams_honey,Teddy Grahams Honey,Current SKU anchor,smartlabel.mondelez.info,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,tootsie_roll__current_2020s__922__3,tootsie_roll,Tootsie Roll,Current SKU anchor,tootsie.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,tostitos_original__current_2020s__90__4,tostitos_original,Tostitos Original Restaurant Style,Current SKU anchor,smartlabel.pepsico.info,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,totinos_pizza_rolls__current_2020s__749__2,totinos_pizza_rolls,Totino's Pizza Rolls,Current SKU anchor,super1foods.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,triscuit_original__current_2020s__936__3,triscuit_original,Triscuit Original Crackers,Current SKU anchor,smartlabel.mondelez.info,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,trix_cereal__current_2020s__292__1,trix_cereal,Trix Cereal,Current SKU anchor,walmart.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,twix_bar__current_2020s__99__1,twix_bar,Twix Bar,Current SKU anchor,twix.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,twizzlers_strawberry__current_2020s__139__4,twizzlers_strawberry,Twizzlers Strawberry Twists,Current SKU anchor,smartlabel.hersheys.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,velveeta_shells_and_cheese__current_2020s__94__2,velveeta_shells_and_cheese,Velveeta Shells & Cheese,Current SKU anchor,walmart.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,wendys_chili__current_2020s__569__1,wendys_chili,Wendy's Chili,Current SKU anchor,order.wendys.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,wendys_daves_single__current_2020s__632__2,wendys_daves_single,Wendy's Dave's Single,Current SKU anchor,wendys.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,wheat_thins_original__current_2020s__56__3,wheat_thins_original,Wheat Thins Original,Current SKU anchor,kroger.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,wheaties__current_2020s__116__2,wheaties,Wheaties,Current SKU anchor,wheaties.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,7up_original__1980s_or_earlier__273__1,7up_original,7UP Original,1980s or earlier lead,flickr.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,capn_crunch_original__1980s_or_earlier__277__4,capn_crunch_original,Cap'n Crunch Original,1980s or earlier lead,flickr.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,dinty_moore_beef_stew__1980s_or_earlier__1059__2,dinty_moore_beef_stew,Dinty Moore Beef Stew,1980s or earlier lead,flickr.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,jello_strawberry_gelatin__1980s_or_earlier__185__1,jello_strawberry_gelatin,Jell-O Strawberry Gelatin,1980s or earlier lead,flickr.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,froot_loops__1980s_or_earlier__435__2,froot_loops,Kellogg's Froot Loops,1980s or earlier lead,flickr.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,frosted_flakes__1980s_or_earlier__478__1,frosted_flakes,Kellogg's Frosted Flakes,1980s or earlier lead,flickr.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,lucky_charms__1980s_or_earlier__276__2,lucky_charms,Lucky Charms,1980s or earlier lead,flickr.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,pillsbury_crescent_rolls__1980s_or_earlier__1035__2,pillsbury_crescent_rolls,Pillsbury Crescent Rolls,1980s or earlier lead,ingredientinspector.org,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,spam_classic__1980s_or_earlier__1029__1,spam_classic,SPAM Classic,1980s or earlier lead,hormelfoods.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,sprite_original__1980s_or_earlier__417__1,sprite_original,Sprite Original,1980s or earlier lead,flickr.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,tang_orange__1980s_or_earlier__580__1,tang_orange,Tang Orange Drink Mix,1980s or earlier lead,flickr.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,trix_cereal__1980s_or_earlier__208__1,trix_cereal,Trix Cereal,1980s or earlier lead,flickr.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,wheaties__1980s_or_earlier__638__1,wheaties,Wheaties,1980s or earlier lead,flickr.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,burger_king_whopper__current_2020s__746__1,burger_king_whopper,Burger King Whopper,Current SKU anchor,help.bk.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,chipotle_chicken_burrito__current_2020s__669__2,chipotle_chicken_burrito,Chipotle Chicken Burrito,Current SKU anchor,chipotle.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,ball_park_franks__2010s__683__2,ball_park_franks,Ball Park Franks,2010s bridge,upcfoodsearch.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,bisquick_original__2010s__701__1,bisquick_original,Bisquick Original Pancake and Baking Mix,2010s bridge,upcitemdb.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,cheetos_crunchy__2010s__483__1,cheetos_crunchy,Cheetos Crunchy,2010s bridge,customer.vaneerden.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,chips_ahoy_original__2010s__448__3,chips_ahoy_original,Chips Ahoy! Original Cookies,2010s bridge,upcfoodsearch.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,cinnamon_toast_crunch__2010s__512__1,cinnamon_toast_crunch,Cinnamon Toast Crunch,2010s bridge,district.schoolnutritionandfitness.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,dominos_hand_tossed_pepperoni__2010s__785__1,dominos_hand_tossed_pepperoni,Domino's Hand Tossed Pepperoni Pizza,2010s bridge,dominos.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,dr_pepper_original__2010s__661__1,dr_pepper_original,Dr Pepper Original,2010s bridge,sasinc.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,dunkin_glazed_donut__2000s__801__1,dunkin_glazed_donut,Dunkin' Glazed Donut,2000s bridge,fastfoodingredients.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,eggo_homestyle_waffles__2010s__775__1,eggo_homestyle_waffles,Eggo Homestyle Waffles,2010s bridge,upcitemdb.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,fig_newtons__2010s__59__1,fig_newtons,Fig Newtons,2010s bridge,walmart.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,frenchs_yellow_mustard__2010s__682__2,frenchs_yellow_mustard,French's Classic Yellow Mustard,2010s bridge,upcfoodsearch.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,hidden_valley_ranch_original__2000s__454__1,hidden_valley_ranch_original,Hidden Valley Original Ranch,2000s bridge,upcfoodsearch.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,hidden_valley_ranch_original__2010s__454__1,hidden_valley_ranch_original,Hidden Valley Original Ranch,2010s bridge,upcfoodsearch.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,hormel_chili_no_beans__2010s__677__1,hormel_chili_no_beans,Hormel Chili No Beans,2010s bridge,upcfoodsearch.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,twinkies__2010s__15__1,twinkies,Hostess Twinkies,2010s bridge,upcfoodsearch.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,hot_pockets_pepperoni_pizza__2010s__84__1,hot_pockets_pepperoni_pizza,Hot Pockets Pepperoni Pizza,2010s bridge,walmart.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,kfc_famous_bowl__2010s__700__1,kfc_famous_bowl,KFC Famous Bowl,2010s bridge,docslib.org,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,kfc_original_recipe_chicken__2010s__765__1,kfc_original_recipe_chicken,KFC Original Recipe Chicken,2010s bridge,docslib.org,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,kit_kat_bar__2010s__906__1,kit_kat_bar,Kit Kat Bar,2010s bridge,webstaurantstore.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,lays_classic__2010s__27__1,lays_classic,Lay's Classic Potato Chips,2010s bridge,lays.backend.headless.majestic.dev,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,lean_cuisine_salisbury_steak__2010s__678__1,lean_cuisine_salisbury_steak,Lean Cuisine Salisbury Steak,2010s bridge,upcfoodsearch.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,lucky_charms__2010s__902__1,lucky_charms,Lucky Charms,2010s bridge,district.schoolnutritionandfitness.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,mcdonalds_world_famous_fries__2000s__653__2,mcdonalds_world_famous_fries,McDonald's World Famous Fries,2000s bridge,canceredinstitute.org,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,mcdonalds_world_famous_fries__2010s__653__1,mcdonalds_world_famous_fries,McDonald's World Famous Fries,2010s bridge,canceredinstitute.org,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,nilla_wafers__2000s__865__1,nilla_wafers,Nilla Wafers,2000s bridge,directionsforme.org,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,nilla_wafers__2010s__865__1,nilla_wafers,Nilla Wafers,2010s bridge,directionsforme.org,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,nutella_hazelnut_spread__1980s_or_earlier__1034__1,nutella_hazelnut_spread,Nutella Hazelnut Spread,1980s or earlier lead,superbrands.co.il,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,philadelphia_cream_cheese_original__2010s__211__1,philadelphia_cream_cheese_original,Philadelphia Original Cream Cheese,2010s bridge,flickr.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,pillsbury_crescent_rolls__2010s__694__1,pillsbury_crescent_rolls,Pillsbury Crescent Rolls,2010s bridge,upcitemdb.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,pillsbury_toaster_strudel_strawberry__2000s__675__1,pillsbury_toaster_strudel_strawberry,Pillsbury Toaster Strudel Strawberry,2000s bridge,bcscan.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,pillsbury_toaster_strudel_strawberry__2010s__676__1,pillsbury_toaster_strudel_strawberry,Pillsbury Toaster Strudel Strawberry,2010s bridge,upcfoodsearch.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,pizza_hut_original_pan_pepperoni__2000s__655__1,pizza_hut_original_pan_pepperoni,Pizza Hut Original Pan Pepperoni Pizza,2000s bridge,yumpu.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,pizza_hut_original_pan_pepperoni__2010s__656__1,pizza_hut_original_pan_pepperoni,Pizza Hut Original Pan Pepperoni Pizza,2010s bridge,district.schoolnutritionandfitness.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,popeyes_chicken_sandwich__2010s__718__1,popeyes_chicken_sandwich,Popeyes Chicken Sandwich,2010s bridge,biorganic.blog,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,grape_nuts__2010s__939__1,grape_nuts,Post Grape-Nuts,2010s bridge,ewg.org,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,pringles_original__2000s__999__1,pringles_original,Pringles Original Crisps,2000s bridge,aircanada.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,pringles_original__2010s__999__2,pringles_original,Pringles Original Crisps,2010s bridge,aircanada.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,quaker_old_fashioned_oats__2010s__933__1,quaker_old_fashioned_oats,Quaker Old Fashioned Oats,2010s bridge,upcfoodsearch.com,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
panel-capture-v1,ritz_original_crackers__2000s__446__1,ritz_original_crackers,Ritz Original Crackers,2000s bridge,foodrepo.org,panel_source_candidate,,,panel_capture_needed,low,source_page_capture_blocked_no_network,not_ready_for_ocr,,,capture_rights_safe_private_screenshot; crop_visible_label_or_document_surface; deskew_rotate_contrast_sharpen,0,1
