global_capture_rank,product_capture_rank,priority_id,product_id,product_name,priority_tier,lineage_span_label,source_era_rank,vintage_label,version_id,evidence_id,source_domain,source_url,source_title,source_type,surface_id,surface_label,surface_rank,proof_lane,photo_priority,ocr_priority,ocr_gap_category,ocr_expected_surface,panel_acquisition_state,ocr_access_state,capture_path_field,capture_strategy,crop_target,capture_instruction,claim_gate,publication_image_policy,rights_review_status,image_map_keys,local_private_image_path,processed_private_image_path,panel_crop_note,primary_text_surface,support_text_surface,private_paths_supplied,ready_for_ocr,candidate_only,manual_verified
124,19,cwa_ingredient_priority_35c5d7cb981a,kit_kat_bar,Kit Kat Bar,multi_era_lineage,1960s-2007,4,2002,cwa_capture_round_1a504b43c6d5,cwa_surface_73348d446a03d3,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-kit-kat/,2002 Kit Kat - Net weight,collector_archive_page,net_weight,Net weight,4,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,net_weight,private_crop_needed,private_crop_path_needed,private_net_weight_crop_path,private_net_weight_crop,Crop net weight and package-size text.,Capture net weight as package-size evidence for later normalization.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_73348d446a03d3;kit_kat_bar:cwa_surface_73348d446a03d3;cwa_capture_round_1a504b43c6d5:net_weight;https://www.candywrapperarchive.com/candy-collector/2002-kit-kat/#net_weight,,,,0,1,0,0,1,0
125,20,cwa_ingredient_priority_b7490f60145f,kit_kat_bar,Kit Kat Bar,multi_era_lineage,1960s-2007,4,2002,cwa_capture_round_1a504b43c6d5,cwa_surface_9418ddbc8297b0,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2002-kit-kat/,2002 Kit Kat - Maker or date cue,collector_archive_page,maker_or_date,Maker or date cue,5,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,maker_distributor_or_date_cue,private_crop_needed,private_crop_path_needed,private_maker_or_date_crop_path,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.","Capture maker, distributor, copyright, lot, or date cues for identity and timeline confidence.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_9418ddbc8297b0;kit_kat_bar:cwa_surface_9418ddbc8297b0;cwa_capture_round_1a504b43c6d5:maker_or_date;https://www.candywrapperarchive.com/candy-collector/2002-kit-kat/#maker_or_date,,,,0,1,0,0,1,0
126,21,cwa_ingredient_priority_dded5fe28551,kit_kat_bar,Kit Kat Bar,multi_era_lineage,1960s-2007,5,2006,cwa_capture_round_3134983b023d,cwa_surface_0f4fb4cf3d456c,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2006-kit-kat/,2006 Kit Kat - Ingredient panel,collector_archive_page,ingredient_panel,Ingredient panel,1,primary_ingredient_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,ingredient_panel,private_crop_needed,private_crop_path_needed,private_ingredient_panel_crop_path,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,"Capture the ingredient statement first, with enough wrapper context to preserve product and vintage cues.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_0f4fb4cf3d456c;kit_kat_bar:cwa_surface_0f4fb4cf3d456c;cwa_capture_round_3134983b023d:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/2006-kit-kat/#ingredient_panel,,,,1,0,0,0,1,0
127,22,cwa_ingredient_priority_eea8af585464,kit_kat_bar,Kit Kat Bar,multi_era_lineage,1960s-2007,5,2006,cwa_capture_round_3134983b023d,cwa_surface_6b65bdd91e9611,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2006-kit-kat/,2006 Kit Kat - Nutrition panel,collector_archive_page,nutrition_panel,Nutrition panel,2,primary_nutrition_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,nutrition_panel,private_crop_needed,private_crop_path_needed,private_nutrition_panel_crop_path,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,Capture the nutrition facts and serving-size area after the ingredient panel or when ingredients are absent.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_6b65bdd91e9611;kit_kat_bar:cwa_surface_6b65bdd91e9611;cwa_capture_round_3134983b023d:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/2006-kit-kat/#nutrition_panel,,,,1,0,0,0,1,0
128,23,cwa_ingredient_priority_e5cca3394a35,kit_kat_bar,Kit Kat Bar,multi_era_lineage,1960s-2007,5,2006,cwa_capture_round_3134983b023d,cwa_surface_9c5c75da0da24a,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2006-kit-kat/,2006 Kit Kat - Wrapper back or side text,collector_archive_page,wrapper_back_or_side,Wrapper back or side text,3,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,package_back_side_text,private_crop_needed,private_crop_path_needed,private_wrapper_back_or_side_crop_path,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",Capture readable back/side wrapper text only after checking for ingredient and nutrition panels.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_9c5c75da0da24a;kit_kat_bar:cwa_surface_9c5c75da0da24a;cwa_capture_round_3134983b023d:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/2006-kit-kat/#wrapper_back_or_side,,,,0,1,0,0,1,0
129,24,cwa_ingredient_priority_7a20c5908f9d,kit_kat_bar,Kit Kat Bar,multi_era_lineage,1960s-2007,5,2006,cwa_capture_round_3134983b023d,cwa_surface_7e925ed008e4f8,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2006-kit-kat/,2006 Kit Kat - Net weight,collector_archive_page,net_weight,Net weight,4,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,net_weight,private_crop_needed,private_crop_path_needed,private_net_weight_crop_path,private_net_weight_crop,Crop net weight and package-size text.,Capture net weight as package-size evidence for later normalization.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_7e925ed008e4f8;kit_kat_bar:cwa_surface_7e925ed008e4f8;cwa_capture_round_3134983b023d:net_weight;https://www.candywrapperarchive.com/candy-collector/2006-kit-kat/#net_weight,,,,0,1,0,0,1,0
130,25,cwa_ingredient_priority_28f89796131a,kit_kat_bar,Kit Kat Bar,multi_era_lineage,1960s-2007,5,2006,cwa_capture_round_3134983b023d,cwa_surface_baafc157bad9d7,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2006-kit-kat/,2006 Kit Kat - Maker or date cue,collector_archive_page,maker_or_date,Maker or date cue,5,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,maker_distributor_or_date_cue,private_crop_needed,private_crop_path_needed,private_maker_or_date_crop_path,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.","Capture maker, distributor, copyright, lot, or date cues for identity and timeline confidence.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_baafc157bad9d7;kit_kat_bar:cwa_surface_baafc157bad9d7;cwa_capture_round_3134983b023d:maker_or_date;https://www.candywrapperarchive.com/candy-collector/2006-kit-kat/#maker_or_date,,,,0,1,0,0,1,0
131,26,cwa_ingredient_priority_963af3f02902,kit_kat_bar,Kit Kat Bar,multi_era_lineage,1960s-2007,6,2007,cwa_capture_round_7ea03b5bae43,cwa_surface_7bc042dee88127,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2007-kit-kat/,2007 Kit Kat - Ingredient panel,collector_archive_page,ingredient_panel,Ingredient panel,1,primary_ingredient_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,ingredient_panel,private_crop_needed,private_crop_path_needed,private_ingredient_panel_crop_path,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,"Capture the ingredient statement first, with enough wrapper context to preserve product and vintage cues.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_7bc042dee88127;kit_kat_bar:cwa_surface_7bc042dee88127;cwa_capture_round_7ea03b5bae43:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/2007-kit-kat/#ingredient_panel,,,,1,0,0,0,1,0
132,27,cwa_ingredient_priority_e56a322c322c,kit_kat_bar,Kit Kat Bar,multi_era_lineage,1960s-2007,6,2007,cwa_capture_round_7ea03b5bae43,cwa_surface_1671da08f64fcc,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2007-kit-kat/,2007 Kit Kat - Nutrition panel,collector_archive_page,nutrition_panel,Nutrition panel,2,primary_nutrition_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,nutrition_panel,private_crop_needed,private_crop_path_needed,private_nutrition_panel_crop_path,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,Capture the nutrition facts and serving-size area after the ingredient panel or when ingredients are absent.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_1671da08f64fcc;kit_kat_bar:cwa_surface_1671da08f64fcc;cwa_capture_round_7ea03b5bae43:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/2007-kit-kat/#nutrition_panel,,,,1,0,0,0,1,0
133,28,cwa_ingredient_priority_3a29cb9cde46,kit_kat_bar,Kit Kat Bar,multi_era_lineage,1960s-2007,6,2007,cwa_capture_round_7ea03b5bae43,cwa_surface_931fb577211f8b,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2007-kit-kat/,2007 Kit Kat - Wrapper back or side text,collector_archive_page,wrapper_back_or_side,Wrapper back or side text,3,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,package_back_side_text,private_crop_needed,private_crop_path_needed,private_wrapper_back_or_side_crop_path,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",Capture readable back/side wrapper text only after checking for ingredient and nutrition panels.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_931fb577211f8b;kit_kat_bar:cwa_surface_931fb577211f8b;cwa_capture_round_7ea03b5bae43:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/2007-kit-kat/#wrapper_back_or_side,,,,0,1,0,0,1,0
134,29,cwa_ingredient_priority_e994c328ac2f,kit_kat_bar,Kit Kat Bar,multi_era_lineage,1960s-2007,6,2007,cwa_capture_round_7ea03b5bae43,cwa_surface_0dd4d0c790f90e,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2007-kit-kat/,2007 Kit Kat - Net weight,collector_archive_page,net_weight,Net weight,4,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,net_weight,private_crop_needed,private_crop_path_needed,private_net_weight_crop_path,private_net_weight_crop,Crop net weight and package-size text.,Capture net weight as package-size evidence for later normalization.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_0dd4d0c790f90e;kit_kat_bar:cwa_surface_0dd4d0c790f90e;cwa_capture_round_7ea03b5bae43:net_weight;https://www.candywrapperarchive.com/candy-collector/2007-kit-kat/#net_weight,,,,0,1,0,0,1,0
135,30,cwa_ingredient_priority_c1104515002e,kit_kat_bar,Kit Kat Bar,multi_era_lineage,1960s-2007,6,2007,cwa_capture_round_7ea03b5bae43,cwa_surface_e9300d179fbb88,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/2007-kit-kat/,2007 Kit Kat - Maker or date cue,collector_archive_page,maker_or_date,Maker or date cue,5,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,maker_distributor_or_date_cue,private_crop_needed,private_crop_path_needed,private_maker_or_date_crop_path,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.","Capture maker, distributor, copyright, lot, or date cues for identity and timeline confidence.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_e9300d179fbb88;kit_kat_bar:cwa_surface_e9300d179fbb88;cwa_capture_round_7ea03b5bae43:maker_or_date;https://www.candywrapperarchive.com/candy-collector/2007-kit-kat/#maker_or_date,,,,0,1,0,0,1,0
136,1,cwa_ingredient_priority_de3e86bb89f9,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,1,1939,cwa_capture_round_692553a418d6,cwa_surface_8c9ebea2dd9b0c,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers/,1939 Snickers - Ingredient panel,collector_archive_page,ingredient_panel,Ingredient panel,1,primary_ingredient_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,ingredient_panel,private_crop_needed,private_crop_path_needed,private_ingredient_panel_crop_path,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,"Capture the ingredient statement first, with enough wrapper context to preserve product and vintage cues.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_8c9ebea2dd9b0c;snickers_bar:cwa_surface_8c9ebea2dd9b0c;cwa_capture_round_692553a418d6:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/1940s-snickers/#ingredient_panel,,,,1,0,0,0,1,0
137,2,cwa_ingredient_priority_ee52909736a5,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,1,1939,cwa_capture_round_692553a418d6,cwa_surface_a24cdd1836466e,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers/,1939 Snickers - Nutrition panel,collector_archive_page,nutrition_panel,Nutrition panel,2,primary_nutrition_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,nutrition_panel,private_crop_needed,private_crop_path_needed,private_nutrition_panel_crop_path,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,Capture the nutrition facts and serving-size area after the ingredient panel or when ingredients are absent.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_a24cdd1836466e;snickers_bar:cwa_surface_a24cdd1836466e;cwa_capture_round_692553a418d6:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/1940s-snickers/#nutrition_panel,,,,1,0,0,0,1,0
138,3,cwa_ingredient_priority_548537867d83,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,1,1939,cwa_capture_round_692553a418d6,cwa_surface_12092af18d1df5,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers/,1939 Snickers - Wrapper back or side text,collector_archive_page,wrapper_back_or_side,Wrapper back or side text,3,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,package_back_side_text,private_crop_needed,private_crop_path_needed,private_wrapper_back_or_side_crop_path,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",Capture readable back/side wrapper text only after checking for ingredient and nutrition panels.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_12092af18d1df5;snickers_bar:cwa_surface_12092af18d1df5;cwa_capture_round_692553a418d6:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/1940s-snickers/#wrapper_back_or_side,,,,0,1,0,0,1,0
139,4,cwa_ingredient_priority_2e36f20f72ec,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,1,1939,cwa_capture_round_692553a418d6,cwa_surface_86e451113e2d67,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers/,1939 Snickers - Net weight,collector_archive_page,net_weight,Net weight,4,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,net_weight,private_crop_needed,private_crop_path_needed,private_net_weight_crop_path,private_net_weight_crop,Crop net weight and package-size text.,Capture net weight as package-size evidence for later normalization.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_86e451113e2d67;snickers_bar:cwa_surface_86e451113e2d67;cwa_capture_round_692553a418d6:net_weight;https://www.candywrapperarchive.com/candy-collector/1940s-snickers/#net_weight,,,,0,1,0,0,1,0
140,5,cwa_ingredient_priority_6bec0c546315,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,1,1939,cwa_capture_round_692553a418d6,cwa_surface_2260397e1bd33f,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers/,1939 Snickers - Maker or date cue,collector_archive_page,maker_or_date,Maker or date cue,5,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,maker_distributor_or_date_cue,private_crop_needed,private_crop_path_needed,private_maker_or_date_crop_path,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.","Capture maker, distributor, copyright, lot, or date cues for identity and timeline confidence.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_2260397e1bd33f;snickers_bar:cwa_surface_2260397e1bd33f;cwa_capture_round_692553a418d6:maker_or_date;https://www.candywrapperarchive.com/candy-collector/1940s-snickers/#maker_or_date,,,,0,1,0,0,1,0
141,6,cwa_ingredient_priority_93706b73b4c4,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,2,1940s,cwa_capture_round_318e9a774c5e,cwa_surface_f31376dcb1d0eb,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers-2/,1940s Snickers - Ingredient panel,collector_archive_page,ingredient_panel,Ingredient panel,1,primary_ingredient_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,ingredient_panel,private_crop_needed,private_crop_path_needed,private_ingredient_panel_crop_path,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,"Capture the ingredient statement first, with enough wrapper context to preserve product and vintage cues.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_f31376dcb1d0eb;snickers_bar:cwa_surface_f31376dcb1d0eb;cwa_capture_round_318e9a774c5e:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/1940s-snickers-2/#ingredient_panel,,,,1,0,0,0,1,0
142,7,cwa_ingredient_priority_db97d48057a2,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,2,1940s,cwa_capture_round_318e9a774c5e,cwa_surface_02cdfa8d00292d,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers-2/,1940s Snickers - Nutrition panel,collector_archive_page,nutrition_panel,Nutrition panel,2,primary_nutrition_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,nutrition_panel,private_crop_needed,private_crop_path_needed,private_nutrition_panel_crop_path,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,Capture the nutrition facts and serving-size area after the ingredient panel or when ingredients are absent.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_02cdfa8d00292d;snickers_bar:cwa_surface_02cdfa8d00292d;cwa_capture_round_318e9a774c5e:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/1940s-snickers-2/#nutrition_panel,,,,1,0,0,0,1,0
143,8,cwa_ingredient_priority_eb6846e296e1,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,2,1940s,cwa_capture_round_318e9a774c5e,cwa_surface_05240ddd2e52a2,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers-2/,1940s Snickers - Wrapper back or side text,collector_archive_page,wrapper_back_or_side,Wrapper back or side text,3,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,package_back_side_text,private_crop_needed,private_crop_path_needed,private_wrapper_back_or_side_crop_path,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",Capture readable back/side wrapper text only after checking for ingredient and nutrition panels.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_05240ddd2e52a2;snickers_bar:cwa_surface_05240ddd2e52a2;cwa_capture_round_318e9a774c5e:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/1940s-snickers-2/#wrapper_back_or_side,,,,0,1,0,0,1,0
144,9,cwa_ingredient_priority_6c55b939a75a,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,2,1940s,cwa_capture_round_318e9a774c5e,cwa_surface_c8bedab03b3d8c,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers-2/,1940s Snickers - Net weight,collector_archive_page,net_weight,Net weight,4,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,net_weight,private_crop_needed,private_crop_path_needed,private_net_weight_crop_path,private_net_weight_crop,Crop net weight and package-size text.,Capture net weight as package-size evidence for later normalization.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_c8bedab03b3d8c;snickers_bar:cwa_surface_c8bedab03b3d8c;cwa_capture_round_318e9a774c5e:net_weight;https://www.candywrapperarchive.com/candy-collector/1940s-snickers-2/#net_weight,,,,0,1,0,0,1,0
145,10,cwa_ingredient_priority_72e6a28db510,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,2,1940s,cwa_capture_round_318e9a774c5e,cwa_surface_cf03a048305b61,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1940s-snickers-2/,1940s Snickers - Maker or date cue,collector_archive_page,maker_or_date,Maker or date cue,5,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,maker_distributor_or_date_cue,private_crop_needed,private_crop_path_needed,private_maker_or_date_crop_path,private_maker_or_date_crop,"Crop maker/distributor, copyright, lot, or date cue text.","Capture maker, distributor, copyright, lot, or date cues for identity and timeline confidence.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_cf03a048305b61;snickers_bar:cwa_surface_cf03a048305b61;cwa_capture_round_318e9a774c5e:maker_or_date;https://www.candywrapperarchive.com/candy-collector/1940s-snickers-2/#maker_or_date,,,,0,1,0,0,1,0
146,11,cwa_ingredient_priority_077f61c0ae6b,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,3,1950s,cwa_capture_round_202d511b3960,cwa_surface_576bbad46b6867,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950s-snickers/,1950s Snickers - Ingredient panel,collector_archive_page,ingredient_panel,Ingredient panel,1,primary_ingredient_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,ingredient_panel,private_crop_needed,private_crop_path_needed,private_ingredient_panel_crop_path,private_ingredient_panel_crop,Crop the ingredient statement with enough package context to preserve product/date cues.,"Capture the ingredient statement first, with enough wrapper context to preserve product and vintage cues.",blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_576bbad46b6867;snickers_bar:cwa_surface_576bbad46b6867;cwa_capture_round_202d511b3960:ingredient_panel;https://www.candywrapperarchive.com/candy-collector/1950s-snickers/#ingredient_panel,,,,1,0,0,0,1,0
147,12,cwa_ingredient_priority_baacfb716d3f,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,3,1950s,cwa_capture_round_202d511b3960,cwa_surface_edbf7b798f577e,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950s-snickers/,1950s Snickers - Nutrition panel,collector_archive_page,nutrition_panel,Nutrition panel,2,primary_nutrition_panel_photo,primary_ingredient_or_nutrition_photo,high,panel_capture_needed,nutrition_panel,private_crop_needed,private_crop_path_needed,private_nutrition_panel_crop_path,private_nutrition_panel_crop,Crop the nutrition panel and serving-size text if visible.,Capture the nutrition facts and serving-size area after the ingredient panel or when ingredients are absent.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_edbf7b798f577e;snickers_bar:cwa_surface_edbf7b798f577e;cwa_capture_round_202d511b3960:nutrition_panel;https://www.candywrapperarchive.com/candy-collector/1950s-snickers/#nutrition_panel,,,,1,0,0,0,1,0
148,13,cwa_ingredient_priority_4391a5681c1e,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,3,1950s,cwa_capture_round_202d511b3960,cwa_surface_13619e5a623184,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950s-snickers/,1950s Snickers - Wrapper back or side text,collector_archive_page,wrapper_back_or_side,Wrapper back or side text,3,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,package_back_side_text,private_crop_needed,private_crop_path_needed,private_wrapper_back_or_side_crop_path,private_back_or_side_text_crop,"Crop readable wrapper back/side text, prioritizing ingredients, nutrition, net weight, maker, or date cues.",Capture readable back/side wrapper text only after checking for ingredient and nutrition panels.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_13619e5a623184;snickers_bar:cwa_surface_13619e5a623184;cwa_capture_round_202d511b3960:wrapper_back_or_side;https://www.candywrapperarchive.com/candy-collector/1950s-snickers/#wrapper_back_or_side,,,,0,1,0,0,1,0
149,14,cwa_ingredient_priority_de9b75c17ce0,snickers_bar,Snickers Bar,dense_lineage_first,1939-2002,3,1950s,cwa_capture_round_202d511b3960,cwa_surface_1337764f361ee7,www.candywrapperarchive.com,https://www.candywrapperarchive.com/candy-collector/1950s-snickers/,1950s Snickers - Net weight,collector_archive_page,net_weight,Net weight,4,supporting_label_text_photo,supporting_label_text_photo,medium,readable_panel_photo_needed,net_weight,private_crop_needed,private_crop_path_needed,private_net_weight_crop_path,private_net_weight_crop,Crop net weight and package-size text.,Capture net weight as package-size evidence for later normalization.,blocked_until_private_readable_crop_ocr_correction_and_manual_verification,source_link_only_until_rights_review_clears_reuse,rights_review_needed,cwa_surface_1337764f361ee7;snickers_bar:cwa_surface_1337764f361ee7;cwa_capture_round_202d511b3960:net_weight;https://www.candywrapperarchive.com/candy-collector/1950s-snickers/#net_weight,,,,0,1,0,0,1,0
