batch_id,batch_product_id,row_number,product_id,product_name,evidence_id,source_url,source_owner,source_title,display_lane,public_display_decision,image_display_policy,rights_status,upgrade_priority,linked_vintages,linked_years,capture_strategy,crop_target,ocr_expected_surface,private_image_map_keys,allowed_public_output,success_criteria,next_action
pilot_capture_a25841e458dd1c,heinz_tomato_ketchup,3,heinz_tomato_ketchup,Heinz Tomato Ketchup,heinz_tomato_ketchup_evidence_4,https://www.flickr.com/photos/51764518%40N02/12950473144/in/photostream/,www.flickr.com,Vintage Heinz Ketchup novelty bottle radio Flickr photo,source_page_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",68,1980s_or_earlier,1985,source_page_screenshot,ingredient statement panel crop with enough surrounding package context for SKU/date review,ingredient_panel,heinz_tomato_ketchup_evidence_4;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_4;https://www.flickr.com/photos/51764518%40N02/12950473144/in/photostream/,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Open the source page, classify the visible product/photo role, and decide whether a panel crop exists."
pilot_capture_be953f8f61736b,poptarts_frosted_strawberry,1,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,poptarts_frosted_strawberry_evidence_10,https://www.poptarts.com/en_US/products/all-flavors/pop-tarts-frosted-strawberry-product.html?bvstate=pg%3A15%2Fct%3Ar,www.poptarts.com,Frosted Strawberry Pop-Tarts current product page,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_10;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_10;https://www.poptarts.com/en_US/products/all-flavors/pop-tarts-frosted-strawberry-product.html?bvstate=pg%3A15%2Fct%3Ar,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_be953f8f61736b,poptarts_frosted_strawberry,2,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,poptarts_frosted_strawberry_evidence_6,https://www.foodrepo.org/en/products/47947,www.foodrepo.org,Kellogg's Pop-Tarts Frosted Strawberry 58.6 oz - FoodRepo,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,2010s,2015,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_6;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_6;https://www.foodrepo.org/en/products/47947,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_be953f8f61736b,poptarts_frosted_strawberry,3,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,poptarts_frosted_strawberry_evidence_7,https://smartlabel.kelloggs.com/Product/Index/038000317316,smartlabel.kelloggs.com,Frosted Strawberry Pop-Tarts - SmartLabel,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_7;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_7;https://smartlabel.kelloggs.com/Product/Index/038000317316,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_be953f8f61736b,poptarts_frosted_strawberry,4,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,poptarts_frosted_strawberry_evidence_8,https://www.poptarts.com/en_US/products/all-flavors/pop-tarts-frosted-strawberry-product.html,www.poptarts.com,Frosted Strawberry Pop-Tarts - Pop-Tarts,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_8;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_8;https://www.poptarts.com/en_US/products/all-flavors/pop-tarts-frosted-strawberry-product.html,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_be953f8f61736b,poptarts_frosted_strawberry,5,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,poptarts_frosted_strawberry_evidence_9,https://www.walmart.com/ip/759722026,www.walmart.com,"Pop-Tarts Frosted Strawberry Toaster Pastries, 13.5 oz - Walmart",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_9;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_9;https://www.walmart.com/ip/759722026,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_be953f8f61736b,poptarts_frosted_strawberry,6,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,poptarts_frosted_strawberry_evidence_0,https://www.flickr.com/photos/25692985%40N07/4198259897,www.flickr.com,1980 Kellogg's Frosted Pop-Tarts Box Milton the Toaster - Flickr,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label;1980s_or_earlier,1950;1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_0;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_0;https://www.flickr.com/photos/25692985%40N07/4198259897,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_be953f8f61736b,poptarts_frosted_strawberry,7,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,poptarts_frosted_strawberry_evidence_1,https://www.flickr.com/photos/jasonliebigstuff/3251907501,www.flickr.com,"Kellogg's Pop-Tarts Frosted Chocolate Fudge Box, 1974 - Flickr",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label;1980s_or_earlier,1950;1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_1;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_1;https://www.flickr.com/photos/jasonliebigstuff/3251907501,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_be953f8f61736b,poptarts_frosted_strawberry,8,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,poptarts_frosted_strawberry_evidence_2,https://www.flickr.com/photos/jasonliebigstuff/5204205477,www.flickr.com,"Kellogg's Pop-Tarts Frosted Strawberry Box, 2002 - Flickr",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label;2000s,1950;2005,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_2;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_2;https://www.flickr.com/photos/jasonliebigstuff/5204205477,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_be953f8f61736b,poptarts_frosted_strawberry,9,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,poptarts_frosted_strawberry_evidence_3,https://www.flickr.com/photos/neatocoolville/6315040319,www.flickr.com,"Spider-Man Pop-Tarts Box, 2002 - Flickr",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label;2000s,1950;2005,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_3;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_3;https://www.flickr.com/photos/neatocoolville/6315040319,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_be953f8f61736b,poptarts_frosted_strawberry,10,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,poptarts_frosted_strawberry_evidence_4,https://www.flickr.com/photos/jasonliebigstuff/4265469690,www.flickr.com,"Kellogg's Printed Fun Pop-Tarts Limited Edition College Football box, 2008 - Flickr",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",96,2000s,2005,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_4;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_4;https://www.flickr.com/photos/jasonliebigstuff/4265469690,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_be953f8f61736b,poptarts_frosted_strawberry,11,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,poptarts_frosted_strawberry_evidence_5,https://www.flickr.com/photos/jasonliebigstuff/3035962773,www.flickr.com,Kellogg's Pop-Tarts The Simpsons Wild Strawberry box - 2002 collector photo,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",96,2000s,2005,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_5;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_5;https://www.flickr.com/photos/jasonliebigstuff/3035962773,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_361c2525c714f6,kraft_macaroni_and_cheese_original,1,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_10,https://giantfood.com/groceries/rice-pasta-beans/packaged-meals-sides/macaroni-cheese/macaroni-cheese-boxed/kraft-original-flavor-mac-cheese-dinner-725-oz-box.html,giantfood.com,"Kraft Original Flavor Mac & Cheese Dinner, 7.25 oz - Giant",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_10;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_10;https://giantfood.com/groceries/rice-pasta-beans/packaged-meals-sides/macaroni-cheese/macaroni-cheese-boxed/kraft-original-flavor-mac-cheese-dinner-725-oz-box.html,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_361c2525c714f6,kraft_macaroni_and_cheese_original,2,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_11,https://www.super99.com/20113956-kraft-macaroni-and-cheese-original-156g,www.super99.com,Kraft Macaroni and Cheese Original 156g - Super 99,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_11;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_11;https://www.super99.com/20113956-kraft-macaroni-and-cheese-original-156g,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_361c2525c714f6,kraft_macaroni_and_cheese_original,3,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_8,https://www.walmart.com/ip/1178903502,www.walmart.com,"Kraft Mac and Cheese, Original Flavor, 7.25 oz - Walmart",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_8;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_8;https://www.walmart.com/ip/1178903502,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_361c2525c714f6,kraft_macaroni_and_cheese_original,4,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_9,https://www.walmart.com/ip/10295759,www.walmart.com,"Kraft Original Mac & Cheese Dinner, Family Size Value Pack, 14.5 oz Box - Walmart",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_9;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_9;https://www.walmart.com/ip/10295759,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_361c2525c714f6,kraft_macaroni_and_cheese_original,5,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_0,https://www.flickr.com/photos/jasonliebigstuff/6175679516,www.flickr.com,"Kraft Dinner Macaroni-and-Cheese box, 1940s maybe 1950s - Flickr",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label;1980s_or_earlier,1950;1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_0;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_0;https://www.flickr.com/photos/jasonliebigstuff/6175679516,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_361c2525c714f6,kraft_macaroni_and_cheese_original,6,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_1,https://www.flickr.com/photos/25692985%40N07/8404786724,www.flickr.com,1998 Kraft Macaroni & Cheese Charlie Brown Christmas Peanuts box - Flickr,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label;1990s,1950;1995,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_1;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_1;https://www.flickr.com/photos/25692985%40N07/8404786724,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_361c2525c714f6,kraft_macaroni_and_cheese_original,7,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_2,https://www.ebay.com/itm/358501292533,www.ebay.com,Vintage Kraft Macaroni & Cheese Dinner The Cheesiest Original Flavor 7.25 oz - eBay,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label;1980s_or_earlier,1950;1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_2;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_2;https://www.ebay.com/itm/358501292533,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_361c2525c714f6,kraft_macaroni_and_cheese_original,8,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_3,https://www.flickr.com/photos/jasonliebigstuff/4052133216,www.flickr.com,"Kraft Spiral Macaroni & Cheese Dinner box, 1987 - Flickr",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label;1980s_or_earlier,1950;1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_3;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_3;https://www.flickr.com/photos/jasonliebigstuff/4052133216,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_361c2525c714f6,kraft_macaroni_and_cheese_original,9,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_4,https://www.flickr.com/photos/jasonliebigstuff/24398011379/,www.flickr.com,"Kraft Ghostbusters Macaroni & Cheese Dinner Box, 1989 - Flickr",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,1980s_or_earlier,1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_4;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_4;https://www.flickr.com/photos/jasonliebigstuff/24398011379/,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_361c2525c714f6,kraft_macaroni_and_cheese_original,10,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_5,https://americanhistory.si.edu/collections/object/nmah_1181820,americanhistory.si.edu,"Macaroni & Cheese box, Democratic National Convention, 1996 - National Museum of American History",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,Usage Conditions Apply per Smithsonian record.,104,1990s,1995,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_5;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_5;https://americanhistory.si.edu/collections/object/nmah_1181820,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_361c2525c714f6,kraft_macaroni_and_cheese_original,11,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_6,https://americanhistory.si.edu/collections/object/nmah_1181156,americanhistory.si.edu,"Macaroni & Cheese box, Republican National Convention, 1996 - National Museum of American History",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,Usage Conditions Apply per Smithsonian record.,104,1990s,1995,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_6;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_6;https://americanhistory.si.edu/collections/object/nmah_1181156,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_361c2525c714f6,kraft_macaroni_and_cheese_original,12,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,kraft_macaroni_and_cheese_original_evidence_7,https://www.flickr.com/photos/jasonliebigstuff/7994363814/,www.flickr.com,"Kraft Macaroni & Cheese Angry Birds Space boxes, 2012 - Flickr",panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",96,2010s,2015,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_7;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_7;https://www.flickr.com/photos/jasonliebigstuff/7994363814/,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_1a231caae3ef64,mcdonalds_big_mac,1,mcdonalds_big_mac,McDonald's Big Mac,mcdonalds_big_mac_evidence_4,https://www.canceredinstitute.org/uploads/2/3/8/8/23883109/mcdonalds_ingredientslist.pdf,www.canceredinstitute.org,McDonald's USA Ingredients Listing for Popular Menu Items PDF mirror,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,2000s;2010s,2005;2015,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_big_mac_evidence_4;mcdonalds_big_mac:mcdonalds_big_mac_evidence_4;https://www.canceredinstitute.org/uploads/2/3/8/8/23883109/mcdonalds_ingredientslist.pdf,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_1a231caae3ef64,mcdonalds_big_mac,2,mcdonalds_big_mac,McDonald's Big Mac,mcdonalds_big_mac_evidence_5,https://www.mcdonalds.com/us/es-us/product/big-mac.html,www.mcdonalds.com,Big Mac - McDonald's US Spanish product page,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_big_mac_evidence_5;mcdonalds_big_mac:mcdonalds_big_mac_evidence_5;https://www.mcdonalds.com/us/es-us/product/big-mac.html,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_1a231caae3ef64,mcdonalds_big_mac,3,mcdonalds_big_mac,McDonald's Big Mac,mcdonalds_big_mac_evidence_6,https://www.mcdonalds.com/us/en-us/product/big-mac.html,www.mcdonalds.com,McDonald's Big Mac product page with ingredient components,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",110,current_2020s,2026,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_big_mac_evidence_6;mcdonalds_big_mac:mcdonalds_big_mac_evidence_6;https://www.mcdonalds.com/us/en-us/product/big-mac.html,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_1a231caae3ef64,mcdonalds_big_mac,4,mcdonalds_big_mac,McDonald's Big Mac,mcdonalds_big_mac_evidence_0,https://www.flickr.com/photos/jasonliebigstuff/4714969880,www.flickr.com,McDonald's 1974 Big Mac box folded-up shots - Flickr,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label;1980s_or_earlier,1950;1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_big_mac_evidence_0;mcdonalds_big_mac:mcdonalds_big_mac_evidence_0;https://www.flickr.com/photos/jasonliebigstuff/4714969880,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
pilot_capture_1a231caae3ef64,mcdonalds_big_mac,5,mcdonalds_big_mac,McDonald's Big Mac,mcdonalds_big_mac_evidence_2,https://www.flickr.com/photos/bolio88/5482432651,www.flickr.com,1975 McDonald's Big Mac styrofoam container - Flickr,panel_capture_needed,show_source_receipt_only,source_link_only_no_public_image,"External source; link for attribution, do not reproduce imagery without rights review.",104,earliest_verified_label;1980s_or_earlier,1950;1985,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_big_mac_evidence_2;mcdonalds_big_mac:mcdonalds_big_mac_evidence_2;https://www.flickr.com/photos/bolio88/5482432651,"source receipt, hashes, OCR status, candidate text after review; no private image path and no external image embed","Private capture/crop exists, image-map key is populated, OCR can run, and source receipt remains public-safe.","Capture a private ingredient/nutrition panel crop, run native OCR, and keep the public page link-only until rights are clear."
